"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-10-26",,"63","53",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-10-27",,"64","44",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-10-28",,"69","45",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-10-29",,"72","51",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-10-30",,"60","45",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-10-31",,"55","44",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-01",,"49","44",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-02",,"49","41",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-03",,"60","38",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-04",,"66","49",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-05",,"66","49",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-06",,"55","48",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-07",,"54","39",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-08",,"47","34",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-09",,"58","42",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-10",,"59","37",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-11",,"64","41",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-12",,"67","45",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-13",,"49","38",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-14",,"44","36",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-15",,"43","29",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-16",,"45","28",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-17",,"58","39",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-18",,"47","25",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-19",,"37","23",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-20",,"47","32",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-21",,"37","28",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-22",,"45","22",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-23",,"55","44",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-24",,"64","52",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-25",,"60","49",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-26",,"51","36",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-27",,"39","36",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-28",,"40","27",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-29",,"47","22",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-11-30",,"55","46",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-01",,"64","41",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-02",,"47","36",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-03",,"49","41",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-04",,"47","33",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-05",,"49","34",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-06",,"52","41",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-07",,"43","29",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-08",,"37","26",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-09",,"45","37",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-10",,"40","32",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-11",,"37","31",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-12",,"40","32",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-13",,"45","32",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-14",,"44","33",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-15",,"47","30",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-16",,"50","29",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-17",,"55","43",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-18",,"43","35",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-19",,"40","31",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-20",,"33","30",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-21",,"37","33",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-22",,"47","36",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-23",,"49","45",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-24",,"58","44",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-25",,"55","44",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-26",,"50","37",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-27",,"54","32",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-28",,"53","42",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-29",,"44","34",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-30",,"35","26",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2014-12-31",,"32","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-01",,"41","27",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-02",,"35","23",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-03",,"33","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-04",,"39","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-05",,"45","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-06",,"45","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-07",,"47","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-08",,"49","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-09",,"48","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-10",,"50","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-11",,"47","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-12",,"49","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-13",,"47","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-14",,"58","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-15",,"39","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-16",,"38","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-17",,"46","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-18",,"36","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-19",,"52","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-20",,"56","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-21",,"33","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-22",,"28","14",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-23",,"21","12",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-24",,"26","13",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-25",,"24","14",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-26",,"27","14",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-27",,"35","18",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-28",,"35","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-29",,"48","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-30",,"52","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-01-31",,"56","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-01",,"33","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-02",,"31","20",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-03",,"32","22",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-04",,"32","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-05",,"32","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-06",,"41","29",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-07",,"33","23",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-08",,"36","27",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-09",,"32","21",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-10",,"34","17",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-11",,"45","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-12",,"47","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-13",,"43","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-14",,"45","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-15",,"49","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-16",,"45","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-17",,"34","18",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-18",,"36","18",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-19",,"45","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-20",,"39","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-21",,"37","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-22",,"38","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-23",,"44","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-24",,"49","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-25",,"46","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-26",,"44","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-27",,"49","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-02-28",,"51","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-01",,"47","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-02",,"41","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-03",,"42","29",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-04",,"44","27",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-05",,"48","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-06",,"45","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-07",,"39","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-08",,"40","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-09",,"55","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-10",,"43","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-11",,"52","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-12",,"53","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-13",,"53","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-14",,"42","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-15",,"48","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-16",,"41","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-17",,"39","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-18",,"36","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-19",,"45","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-20",,"47","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-21",,"39","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-22",,"44","29",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-23",,"48","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-24",,"47","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-25",,"40","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-26",,"53","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-27",,"54","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-28",,"53","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-29",,"56","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-30",,"58","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-03-31",,"52","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-01","49","63","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-02","40","45","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-03","40","48","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-04","39","45","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-05","47","64","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-06","43","49","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-07","44","52","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-08","53","68","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-09","62","83","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-10","59","71","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-11","54","60","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-12","45","48","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-13","45","58","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-14","51","59","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-15","48","53","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-16","51","58","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-17","58","70","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-18","51","57","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-19","56","65","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-20","55","59","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-21","46","54","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-22","45","53","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-23","45","52","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-24","50","58","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-25","54","64","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-26","54","65","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-27","55","66","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-28","53","63","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-29","53","55","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-04-30","56","63","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-01","54","65","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-02","54","63","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-03","54","61","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-04","53","64","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-05","50","57","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-06","53","62","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-07","57","72","48",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-08","61","64","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-09","59","70","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-10","63","76","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-11","61","65","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-12","63","70","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-13","53","58","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-14","51","60","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-15","55","62","48",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-16","64","74","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-17","65","73","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-18","59","63","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-19","57","58","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-20","62","72","57",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-21","67","77","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-22","65","72","58",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-23","65","71","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-24","60","69","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-25","49","57","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-26","57","68","48",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-27","60","70","48",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-28","58","68","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-29","63","75","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-30","72","86","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-05-31","73","84","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-01","71","79","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-02","68","74","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-03","67","76","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-04","67","76","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-05","65","71","57",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-06","63","71","58",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-07","62","64","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-08","65","76","57",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-09","70","78","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-10","66","69","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-11","71","81","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-12","72","78","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-13","66","66","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-14","61","72","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-15","70","82","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-16","69","80","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-17","74","82","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-18","70","78","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-19","68","77","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-20","67","74","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-21","68","76","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-22","68","77","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-23","71","80","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-24","76","90","70",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-25","80","91","70",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-26","80","85","71",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-27","76","84","71",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-28","76","82","71",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-29","74","80","69",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-06-30","73","81","69",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-01","73","78","71",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-02","73","79","71",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-03","74","81","70",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-04","77","84","72",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-05","79","87","73",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-06","82","93","75",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-07","83","88","78",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-08","81","87","74",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-09","79","87","73",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-10","78","85","72",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-11","78","88","73",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-12","76","79","70",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-13","75","85","71",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-14","80","89","73",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-15","85","97","77",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-16","87","96","78",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-17","87","95","79",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-18","86","100","77",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-19","86","95","80",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-20","86","96","77",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-21","82","88","75",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-22","78","86","74",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-23","79","87","73",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-24","81","88","70",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-25","68","70","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-26","71","84","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-27","74","81","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-28","73","78","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-29","76","84","71",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-30","77","85","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-07-31","76","82","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-08-01","72","77","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-08-02","75","85","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-08-03","75","78","70",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-08-04","75","83","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-08-05","72","80","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-08-06","72","80","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-08-07","74","80","70",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-08-08","74","81","70",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-08-09","76","82","74",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-08-10","78","85","71",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2013-08-11","74","81","66",
