ConditionName,ConditionSNOMED,PathogenName,PathogenTaxonID,Fatalities,CountryName,CountryISO,Admin1Name,Admin1ISO,Admin2Name,CityName,PeriodStartDate,PeriodEndDate,PartOfCumulativeCountSeries,AgeRange,Subpopulation,PlaceOfAquisition,DiagnosisCertainty,SourceName,CountValue,DOI
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1929-11-10,1929-11-16,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,162.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1929-11-17,1929-11-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,163.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1929-11-24,1929-11-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,113.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1929-12-01,1929-12-07,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,170.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1929-12-08,1929-12-14,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,216.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1929-12-15,1929-12-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,119.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1929-12-22,1929-12-28,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,138.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1929-12-29,1930-01-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,204.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-01-05,1930-01-11,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,205.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-01-12,1930-01-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,226.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-01-19,1930-01-25,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,254.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-01-26,1930-02-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,243.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-02-02,1930-02-08,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,247.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-02-09,1930-02-15,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,173.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-02-16,1930-02-22,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,144.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-02-23,1930-03-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,201.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-03-02,1930-03-08,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,160.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-03-09,1930-03-15,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,114.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-03-16,1930-03-22,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,144.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-03-23,1930-03-29,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,162.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-03-30,1930-04-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,174.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-04-06,1930-04-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,167.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-04-13,1930-04-19,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,167.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-04-20,1930-04-26,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,182.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-04-27,1930-05-03,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,164.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-05-04,1930-05-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,105.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-05-11,1930-05-17,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,195.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-05-18,1930-05-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,145.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-05-25,1930-05-31,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,8.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-06-01,1930-06-07,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,96.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-06-08,1930-06-14,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,106.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-06-15,1930-06-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,124.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-06-22,1930-06-28,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,114.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-06-29,1930-07-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,101.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-07-06,1930-07-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,76.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-07-13,1930-07-19,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,58.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-07-20,1930-07-26,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,40.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-07-27,1930-08-02,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,40.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-08-03,1930-08-09,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,33.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-08-10,1930-08-16,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,13.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-08-17,1930-08-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,15.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-08-24,1930-08-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,15.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-08-31,1930-09-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,32.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-09-07,1930-09-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,13.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-09-14,1930-09-20,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,16.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-09-21,1930-09-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,12.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-09-28,1930-10-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,18.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-10-05,1930-10-11,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,8.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-10-12,1930-10-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,22.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-10-19,1930-10-25,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,28.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-10-26,1930-11-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,14.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-11-02,1930-11-08,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,41.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-11-09,1930-11-15,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,43.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-11-16,1930-11-22,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,73.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-11-23,1930-11-29,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,62.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-11-30,1930-12-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,47.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-12-07,1930-12-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,71.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-12-14,1930-12-20,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,71.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-12-21,1930-12-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,53.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1930-12-28,1931-01-03,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,98.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-01-04,1931-01-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,90.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-01-11,1931-01-17,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,94.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-01-18,1931-01-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,108.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-01-25,1931-01-31,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,105.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-02-01,1931-02-07,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,105.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-02-08,1931-02-14,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,82.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-02-15,1931-02-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,108.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-02-22,1931-02-28,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,137.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-03-01,1931-03-07,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,149.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-03-08,1931-03-14,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,104.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-03-15,1931-03-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,119.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-03-22,1931-03-28,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,75.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-03-29,1931-04-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,111.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-04-05,1931-04-11,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,91.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-04-12,1931-04-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,109.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-04-19,1931-04-25,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,125.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-04-26,1931-05-02,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,72.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-05-03,1931-05-09,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,135.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-05-10,1931-05-16,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,138.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-05-17,1931-05-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,98.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-05-24,1931-05-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,98.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-05-31,1931-06-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,121.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-06-07,1931-06-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,101.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-06-14,1931-06-20,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,66.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-06-21,1931-06-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,62.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-06-28,1931-07-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,72.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-07-05,1931-07-11,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,49.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-07-12,1931-07-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,27.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-07-19,1931-07-25,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,11.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,NA,NA,1931-07-26,1931-08-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,19.0,10.25337/T7/ptycho.v2.0/US.67924001
