"Year","Week","State","District","Location","Total_Cases","Outbreak_Duration"
"2014",48,"Selangor","K.Kangsar","Jalan Anggerik",11,34
"2014",48,"Selangor","Petaling","Seksyen U1 Temasya Glenmarie",6,34
"2014",48,"Selangor","Petaling","Pju 8 Armanee Terrace Condo",8,34
"2014",48,"Selangor","Petaling","Pjs 9 Lagoon Perdana",9,34
"2014",48,"Selangor","Gombak","Appt Orkid Bkt Indah",5,33
"2014",48,"Selangor","Gombak","Kg Baru Kundang Zon 1",16,33
"2014",48,"Selangor","Hulu Langat","Appt Taman Kota Cheras",12,33
"2014",48,"Selangor","Hulu Langat","Jalan Suadamai
5/1,1/1A,7/1-7/3 & 9/1 Bandar Tun Hussein Onn",16,33
"2014",48,"Selangor","Hulu Langat","Appt Sri Anggerik
Seksyen 7 Bandar Baru Bangi",9,33
"2014",48,"Selangor","Petaling","Seksyen U5 ( Subang
Bestari Teres E : Jln U5/81 - U5/92C )",13,33
"2014",48,"Selangor","Petaling","Bandar Puchong Jaya
Jln Tempua",9,33
"2014",48,"Selangor","Petaling","Taman Saujana Puchong Sp8",8,33
"2014",48,"Selangor","Petaling","Usj 11/4",6,33
"2014",48,"Selangor","Sepang","Taman Ixora",7,33
"2014",48,"Selangor","Petaling","Ss 9A 1 (Jln
9A/3,5,6,7,8,9,10,11,12,17,20 )",6,32
"2014",48,"Selangor","Petaling","Taman Bukit Kinrara 1 (Melor)",6,32
"2014",48,"Sarawak","Lundu","Senibong",5,32
"2014",48,"Sarawak","Sibu","Middle Tiong Hua",17,32
"2014",48,"Selangor","Hulu Langat","Blok Cempaka Taman Dagang",10,32
"2014",48,"Selangor","Petaling","Seksyen 4 (Teres B :
Jln 4/3 - 4/3F)",8,31
"2014",48,"Selangor","Petaling","Seksyen 20 Taman Paramount",6,31
"2014",49,"Selangor","Petaling","Ss 2 (Selatan)",138,366
"2014",49,"Selangor","Petaling","Pju 10 Apartment Lestari",67,213
"2014",49,"Selangor","Hulu Selangor","Apt Teratai Tbr Bb",107,194
"2014",49,"Selangor","Petaling","Ss 1 Kampung Tunku",72,170
"2014",49,"Selangor","Petaling","Ss 22 Damansara Jaya",92,169
"2014",49,"Selangor","Hulu Langat","Appt Taman Tenaga",42,143
"2014",49,"Selangor","Hulu Langat","Jalan Bm 6 Bandar Bukit Mahkota",37,135
"2014",49,"Selangor","Petaling","Seksyen 7 (Flat A : Blok 1 - 12, Blok 38 - 43)",67,123
"2014",49,"Selangor","Petaling","Seksyen 8 Petaling Jaya",25,111
"2014",49,"Selangor","Petaling","Seksyen 7E B Pusat Komersial (Jln Aa7/Aa & Ac7/Ac & Jln U7/U - Z7/Z)",152,109
"2014",49,"Selangor","Petaling","Pju 10 Apartment Harmoni 2 ( D,E,F,G,H,J,K,T,S,R )",35,105
"2014",49,"Selangor","Hulu Langat","Jalan Bunga Kemboja 1-11 Taman Muda",25,103
"2014",49,"Selangor","Petaling","Seksyen 7 (Flat B : Blok 13 - 37)",25,96
"2014",49,"Selangor","Hulu Langat","Taman Tenaga",28,94
"2014",49,"Selangor","Petaling","Pju 5 Seksyen 6",33,93
"2014",49,"Selangor","Petaling","Ss 6 Kediaman Kastam Kelana Jaya",13,93
"2014",49,"Selangor","Hulu Langat","Jalan 3/A-R Seksyen 3 Bandar Sri Putra",38,87
"2014",49,"Selangor","Petaling","Pju 10 Apartment Permai",32,84
"2014",49,"Selangor","Petaling","Usj 2/5",27,84
"2014",49,"Selangor","Petaling","Pju 9 Sd 13 Apt Sri Meranti 1 ( Blok A,B,C,D,E,F,G )",21,83
"2014",49,"Selangor","Hulu Langat","Appt Dahlia Court Pandan Indah",21,79
"2014",49,"Selangor","Petaling","Seksyen U5 ( Apartment Sri Pelangi )",29,76
"2014",49,"Selangor","Petaling","Taman Serdang Perdana 5 ( Rumah Kedai )",14,76
"2014",49,"Selangor","Hulu Langat","Jalan Hentian 2-6 Hentian Kajang",16,75
"2014",49,"Selangor","Petaling","Pju 10 Saujana Damansara",16,74
"2014",49,"Selangor","Petaling","Pju 5 Seksyen 5 Sepah Puteri (Jln 5/1-5/19)",18,74
"2014",49,"Selangor","Petaling","Bandar Kinrara Bk 6F ( P'Puri Enggang)",19,74
"2014",49,"Selangor","Gombak","Appt Bdr Baru Kundang",14,70
"2014",49,"Selangor","Gombak","Kg Simpang 3",38,68
"2014",49,"Selangor","Hulu Langat","Flat Taman Dagang",21,68
"2014",49,"Selangor","Petaling","Pju 9 Sd 7",14,68
"2014",49,"Selangor","Petaling","Taman Puchong Perdana (Jln Mawar)",19,68
"2014",49,"Selangor","Gombak","Tmn Sri Gombak Fasa 8 Zon 1",10,67
"2014",49,"Selangor","Petaling","Seksyen U2 Teres E",37,64
"2014",49,"Selangor","Petaling","Seksyen U5 ( Nusa Subang : Teres )",36,64
"2014",49,"Selangor","Petaling","Pju 1A Ara Damansara",15,64
